url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,year,month
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,54,All Bad,Future Featuring Lil Uzi Vert,All BadFuture Featuring Lil Uzi Vert,1,,54,1,2020,5
https://www.billboard.com/charts/hot-100/2020-06-27,2020-06-27,54,Shotta Flow 5,NLE Choppa,Shotta Flow 5NLE Choppa,1,,54,1,2020,6
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,54,Snitchin,Pop Smoke Featuring Quavo & Future,SnitchinPop Smoke Featuring Quavo & Future,1,,54,1,2020,7
https://www.billboard.com/charts/hot-100/2020-11-28,2020-11-28,54,Real Baby Pluto,Future & Lil Uzi Vert,Real Baby PlutoFuture & Lil Uzi Vert,1,,54,1,2020,11
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,54,Prisoner,Miley Cyrus Featuring Dua Lipa,PrisonerMiley Cyrus Featuring Dua Lipa,1,,54,1,2020,12
https://www.billboard.com/charts/hot-100/2020-12-26,2020-12-26,54,Show Out,"Kid Cudi, Skepta & Pop Smoke","Show OutKid Cudi, Skepta & Pop Smoke",1,,54,1,2020,12
https://www.billboard.com/charts/hot-100/2021-03-20,2021-03-20,54,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,Beautiful MistakesMaroon 5 Featuring Megan Thee Stallion,1,,54,1,2021,3
https://www.billboard.com/charts/hot-100/2019-04-13,2019-04-13,18,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,"Break Up With Your Girlfriend, I'm BoredAriana Grande",1,14.0,2,8,2019,4
https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,18,Nonstop,Drake,NonstopDrake,1,21.0,2,8,2018,9
https://www.billboard.com/charts/hot-100/2019-08-31,2019-08-31,18,Beautiful People,Ed Sheeran Featuring Khalid,Beautiful PeopleEd Sheeran Featuring Khalid,1,20.0,18,8,2019,8
https://www.billboard.com/charts/hot-100/2021-05-08,2021-05-08,18,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,Beautiful MistakesMaroon 5 Featuring Megan Thee Stallion,1,22.0,18,8,2021,5
https://www.billboard.com/charts/hot-100/2019-02-02,2019-02-02,1,7 Rings,Ariana Grande,7 RingsAriana Grande,1,,1,1,2019,2
https://www.billboard.com/charts/hot-100/2019-03-16,2019-03-16,1,Sucker,Jonas Brothers,SuckerJonas Brothers,1,,1,1,2019,3
https://www.billboard.com/charts/hot-100/2020-05-23,2020-05-23,1,Stuck With U,Ariana Grande & Justin Bieber,Stuck With UAriana Grande & Justin Bieber,1,,1,1,2020,5
https://www.billboard.com/charts/hot-100/2020-06-06,2020-06-06,1,Rain On Me,Lady Gaga & Ariana Grande,Rain On MeLady Gaga & Ariana Grande,1,,1,1,2020,6
https://www.billboard.com/charts/hot-100/2020-08-08,2020-08-08,1,Cardigan,Taylor Swift,CardiganTaylor Swift,1,,1,1,2020,8
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,1,Positions,Ariana Grande,PositionsAriana Grande,1,,1,1,2020,11
https://www.billboard.com/charts/hot-100/2021-04-03,2021-04-03,1,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,PeachesJustin Bieber Featuring Daniel Caesar & Giveon,1,,1,1,2021,4
https://www.billboard.com/charts/hot-100/2021-04-24,2021-04-24,1,Rapstar,Polo G,RapstarPolo G,1,,1,1,2021,4
https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,2,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,,2,1,2018,3
https://www.billboard.com/charts/hot-100/2018-07-14,2018-07-14,2,Nonstop,Drake,NonstopDrake,1,,2,1,2018,7
https://www.billboard.com/charts/hot-100/2019-02-23,2019-02-23,2,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,"Break Up With Your Girlfriend, I'm BoredAriana Grande",1,,2,1,2019,2
https://www.billboard.com/charts/hot-100/2019-07-06,2019-07-06,2,Senorita,Shawn Mendes & Camila Cabello,SenoritaShawn Mendes & Camila Cabello,1,,2,1,2019,7
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,2,Come & Go,Juice WRLD x Marshmello,Come & GoJuice WRLD x Marshmello,1,,2,1,2020,7
https://www.billboard.com/charts/hot-100/2020-08-01,2020-08-01,3,Popstar,DJ Khaled Featuring Drake,PopstarDJ Khaled Featuring Drake,1,,3,1,2020,8
https://www.billboard.com/charts/hot-100/2021-02-27,2021-02-27,3,Calling My Phone,Lil Tjay Featuring 6LACK,Calling My PhoneLil Tjay Featuring 6LACK,1,,3,1,2021,2
https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,4,Call Out My Name,The Weeknd,Call Out My NameThe Weeknd,1,,4,1,2018,4
https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,4,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,,4,1,2018,8
https://www.billboard.com/charts/hot-100/2019-10-19,2019-10-19,4,"10,000 Hours",Dan + Shay & Justin Bieber,"10,000 HoursDan + Shay & Justin Bieber",1,,4,1,2019,10
https://www.billboard.com/charts/hot-100/2020-03-07,2020-03-07,4,ON,BTS,ONBTS,1,,4,1,2020,3
https://www.billboard.com/charts/hot-100/2018-10-13,2018-10-13,5,Don't Cry,Lil Wayne Featuring XXXTENTACION,Don't CryLil Wayne Featuring XXXTENTACION,1,,5,1,2018,10
https://www.billboard.com/charts/hot-100/2019-03-02,2019-03-02,5,Please Me,Cardi B & Bruno Mars,Please MeCardi B & Bruno Mars,1,,5,1,2019,3
https://www.billboard.com/charts/hot-100/2020-03-14,2020-03-14,5,Stupid Love,Lady Gaga,Stupid LoveLady Gaga,1,,5,1,2020,3
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,5,amari,J. Cole,amariJ. Cole,1,,5,1,2021,5
https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,6,ATM,J. Cole,ATMJ. Cole,1,,6,1,2018,5
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,6,Baby Pluto,Lil Uzi Vert,Baby PlutoLil Uzi Vert,1,,6,1,2020,3
https://www.billboard.com/charts/hot-100/2020-08-29,2020-08-29,6,7 Summers,Morgan Wallen,7 SummersMorgan Wallen,1,,6,1,2020,8
https://www.billboard.com/charts/hot-100/2021-01-16,2021-01-16,6,Anyone,Justin Bieber,AnyoneJustin Bieber,1,,6,1,2021,1
https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,7,Diplomatic Immunity,Drake,Diplomatic ImmunityDrake,1,,7,1,2018,2
https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,7,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,,7,1,2018,2
https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,7,Better Now,Post Malone,Better NowPost Malone,1,,7,1,2018,5
https://www.billboard.com/charts/hot-100/2019-04-13,2019-04-13,7,Bad Guy,Billie Eilish,Bad GuyBillie Eilish,1,,7,1,2019,4
https://www.billboard.com/charts/hot-100/2019-09-14,2019-09-14,7,Circles,Post Malone,CirclesPost Malone,1,,7,1,2019,9
https://www.billboard.com/charts/hot-100/2020-05-16,2020-05-16,7,Pain 1993,Drake Featuring Playboi Carti,Pain 1993Drake Featuring Playboi Carti,1,,7,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,7,Conversations,Juice WRLD,ConversationsJuice WRLD,1,,7,1,2020,7
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,7,pride.is.the.devil,J. Cole & Lil Baby,pride.is.the.devilJ. Cole & Lil Baby,1,,7,1,2021,5
https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,8,Stargazing,Travis Scott,StargazingTravis Scott,1,,8,1,2018,8
https://www.billboard.com/charts/hot-100/2019-04-27,2019-04-27,8,Boy With Luv,BTS Featuring Halsey,Boy With LuvBTS Featuring Halsey,1,,8,1,2019,4
https://www.billboard.com/charts/hot-100/2019-08-17,2019-08-17,8,Boyfriend,Ariana Grande & Social House,BoyfriendAriana Grande & Social House,1,,8,1,2019,8
https://www.billboard.com/charts/hot-100/2020-08-22,2020-08-22,8,Smile,Juice WRLD & The Weeknd,SmileJuice WRLD & The Weeknd,1,,8,1,2020,8
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,8,34+35,Ariana Grande,34+35Ariana Grande,1,,8,1,2020,11
https://www.billboard.com/charts/hot-100/2021-04-17,2021-04-17,8,Deja Vu,Olivia Rodrigo,Deja VuOlivia Rodrigo,1,,8,1,2021,4
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,8,95.south,J. Cole,95.southJ. Cole,1,,8,1,2021,5
https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,9,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,,9,1,2018,2
https://www.billboard.com/charts/hot-100/2018-11-03,2018-11-03,9,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse)Post Malone & Swae Lee,1,,9,1,2018,11
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,9,Silly Watch,Lil Uzi Vert,Silly WatchLil Uzi Vert,1,,9,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-02,2020-05-02,9,Rockstar,DaBaby Featuring Roddy Ricch,RockstarDaBaby Featuring Roddy Ricch,1,,9,1,2020,5
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,9,Runnin,21 Savage & Metro Boomin,Runnin21 Savage & Metro Boomin,1,,9,1,2020,10
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,9,Dakiti,Bad Bunny & Jhay Cortez,DakitiBad Bunny & Jhay Cortez,1,,9,1,2020,11
https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,11,Paranoid,Post Malone,ParanoidPost Malone,1,,11,1,2018,5
https://www.billboard.com/charts/hot-100/2018-06-16,2018-06-16,11,All Mine,Kanye West,All MineKanye West,1,,11,1,2018,6
https://www.billboard.com/charts/hot-100/2019-10-19,2019-10-19,11,Bandit,Juice WRLD & YoungBoy Never Broke Again,BanditJuice WRLD & YoungBoy Never Broke Again,1,,11,1,2019,10
https://www.billboard.com/charts/hot-100/2019-12-14,2019-12-14,11,Blinding Lights,The Weeknd,Blinding LightsThe Weeknd,1,,11,1,2019,12
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,11,P2,Lil Uzi Vert,P2Lil Uzi Vert,1,,11,1,2020,3
https://www.billboard.com/charts/hot-100/2020-05-09,2020-05-09,11,Righteous,Juice WRLD,RighteousJuice WRLD,1,,11,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-25,2020-07-25,12,Blood On My Jeans,Juice WRLD,Blood On My JeansJuice WRLD,1,,12,1,2020,7
https://www.billboard.com/charts/hot-100/2020-12-05,2020-12-05,12,Body,Megan Thee Stallion,BodyMegan Thee Stallion,1,,12,1,2020,12
https://www.billboard.com/charts/hot-100/2021-05-01,2021-05-01,12,Solid,Young Thug & Gunna Featuring Drake,SolidYoung Thug & Gunna Featuring Drake,1,,12,1,2021,5
https://www.billboard.com/charts/hot-100/2021-05-29,2021-05-29,12,Seeing Green,"Nicki Minaj, Drake & Lil Wayne","Seeing GreenNicki Minaj, Drake & Lil Wayne",1,,12,1,2021,5
https://www.billboard.com/charts/hot-100/2018-06-30,2018-06-30,13,Apes**t,The Carters,Apes**tThe Carters,1,,13,1,2018,6
https://www.billboard.com/charts/hot-100/2018-09-22,2018-09-22,13,Rap Devil,Machine Gun Kelly,Rap DevilMachine Gun Kelly,1,,13,1,2018,9
https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,74,A Boy Is A Gun,"Tyler, The Creator","A Boy Is A GunTyler, The Creator",1,,74,1,2019,6
https://www.billboard.com/charts/hot-100/2020-02-22,2020-02-22,74,Rodeo,Lil Nas X & Cardi B Or Nas,RodeoLil Nas X & Cardi B Or Nas,1,,74,1,2020,2
https://www.billboard.com/charts/hot-100/2020-03-21,2020-03-21,74,Captain Hook,Megan Thee Stallion,Captain HookMegan Thee Stallion,1,,74,1,2020,3
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,74,Steppin On N*ggas,21 Savage & Metro Boomin,Steppin On N*ggas21 Savage & Metro Boomin,1,,74,1,2020,10
https://www.billboard.com/charts/hot-100/2021-02-13,2021-02-13,74,Baila Conmigo,Selena Gomez With Rauw Alejandro,Baila ConmigoSelena Gomez With Rauw Alejandro,1,,74,1,2021,2
https://www.billboard.com/charts/hot-100/2021-03-13,2021-03-13,74,Only Wanna Be With You,Post Malone,Only Wanna Be With YouPost Malone,1,,74,1,2021,3
https://www.billboard.com/charts/hot-100/2021-05-22,2021-05-22,74,All I Know So Far,P!nk,All I Know So FarP!nk,1,,74,1,2021,5
https://www.billboard.com/charts/hot-100/2019-09-21,2019-09-21,68,Self Control,YoungBoy Never Broke Again,Self ControlYoungBoy Never Broke Again,1,,68,1,2019,9
https://www.billboard.com/charts/hot-100/2019-10-19,2019-10-19,68,Stretch You Out,Summer Walker Featuring A Boogie Wit da Hoodie,Stretch You OutSummer Walker Featuring A Boogie Wit da Hoodie,1,,68,1,2019,10
https://www.billboard.com/charts/hot-100/2020-02-22,2020-02-22,68,Run,Joji,RunJoji,1,,68,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-09,2020-05-09,68,Cool Again,Kane Brown,Cool AgainKane Brown,1,,68,1,2020,5
https://www.billboard.com/charts/hot-100/2020-11-28,2020-11-28,68,Sleeping On The Floor,Future & Lil Uzi Vert,Sleeping On The FloorFuture & Lil Uzi Vert,1,,68,1,2020,11
https://www.billboard.com/charts/hot-100/2021-02-27,2021-02-27,68,Astronaut In The Ocean,Masked Wolf,Astronaut In The OceanMasked Wolf,1,,68,1,2021,2
https://www.billboard.com/charts/hot-100/2021-04-03,2021-04-03,68,2 Much,Justin Bieber,2 MuchJustin Bieber,1,,68,1,2021,4
https://www.billboard.com/charts/hot-100/2018-06-23,2018-06-23,69,Cudi Montage,KIDS SEE GHOSTS,Cudi MontageKIDS SEE GHOSTS,1,,69,1,2018,6
https://www.billboard.com/charts/hot-100/2018-12-08,2018-12-08,69,Come Out And Play,Billie Eilish,Come Out And PlayBillie Eilish,1,,69,1,2018,12
https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,69,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,Baila Baila BailaOzuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,1,,69,1,2019,5
https://www.billboard.com/charts/hot-100/2019-06-22,2019-06-22,69,Callaita,Bad Bunny & Tainy,CallaitaBad Bunny & Tainy,1,,69,1,2019,6
https://www.billboard.com/charts/hot-100/2019-09-14,2019-09-14,69,Babushka Boi,A$AP Rocky,Babushka BoiA$AP Rocky,1,,69,1,2019,9
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,69,Repeat After Me (Interlude),The Weeknd,Repeat After Me (Interlude)The Weeknd,1,,69,1,2020,4
https://www.billboard.com/charts/hot-100/2020-05-02,2020-05-02,69,SAD SHIT,DaBaby,SAD SHITDaBaby,1,,69,1,2020,5
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,69,Ridin Strikers,Future,Ridin StrikersFuture,1,,69,1,2020,5
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,69,Big Purr (Prrdd),Coi Leray & Pooh Shiesty,Big Purr (Prrdd)Coi Leray & Pooh Shiesty,1,,69,1,2021,4
https://www.billboard.com/charts/hot-100/2018-12-15,2018-12-15,70,Championships,Meek Mill,ChampionshipsMeek Mill,1,,70,1,2018,12
https://www.billboard.com/charts/hot-100/2019-01-05,2019-01-05,70,Break Da Law,21 Savage,Break Da Law21 Savage,1,,70,1,2019,1
https://www.billboard.com/charts/hot-100/2019-03-09,2019-03-09,70,Outstanding,Gunna,OutstandingGunna,1,,70,1,2019,3
https://www.billboard.com/charts/hot-100/2019-08-31,2019-08-31,70,Sup Mate,Young Thug Featuring Future,Sup MateYoung Thug Featuring Future,1,,70,1,2019,8
https://www.billboard.com/charts/hot-100/2019-10-26,2019-10-26,70,All Dat,Moneybagg Yo X Megan Thee Stallon,All DatMoneybagg Yo X Megan Thee Stallon,1,,70,1,2019,10
https://www.billboard.com/charts/hot-100/2020-01-18,2020-01-18,70,SUGAR,BrockHampton,SUGARBrockHampton,1,,70,1,2020,1
https://www.billboard.com/charts/hot-100/2020-11-07,2020-11-07,70,Damage,H.E.R.,DamageH.E.R.,1,,70,1,2020,11
https://www.billboard.com/charts/hot-100/2020-11-14,2020-11-14,70,Obvious,Ariana Grande,ObviousAriana Grande,1,,70,1,2020,11
https://www.billboard.com/charts/hot-100/2021-03-27,2021-03-27,70,On The Ground,ROSE,On The GroundROSE,1,,70,1,2021,3
https://www.billboard.com/charts/hot-100/2018-06-16,2018-06-16,55,Simple,Florida Georgia Line,SimpleFlorida Georgia Line,1,,55,1,2018,6
https://www.billboard.com/charts/hot-100/2018-06-30,2018-06-30,55,DDU-DU DDU-DU,BLACKPINK,DDU-DU DDU-DUBLACKPINK,1,,55,1,2018,6
https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,55,Sweetener,Ariana Grande,SweetenerAriana Grande,1,,55,1,2018,9
https://www.billboard.com/charts/hot-100/2018-11-24,2018-11-24,55,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,1400 / 999 FreestyleTrippie Redd Featuring Juice WRLD,1,,55,1,2018,11
https://www.billboard.com/charts/hot-100/2019-03-30,2019-03-30,55,Numb Numb Juice,ScHoolboy Q,Numb Numb JuiceScHoolboy Q,1,,55,1,2019,3
https://www.billboard.com/charts/hot-100/2019-11-30,2019-11-30,55,None Of Your Concern,Jhene Aiko Featuring Big Sean,None Of Your ConcernJhene Aiko Featuring Big Sean,1,,55,1,2019,11
https://www.billboard.com/charts/hot-100/2020-04-04,2020-04-04,55,Roses,SAINt JHN,RosesSAINt JHN,1,,55,1,2020,4
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,55,Bad Bitch From Tokyo (Intro),Pop Smoke,Bad Bitch From Tokyo (Intro)Pop Smoke,1,,55,1,2020,7
https://www.billboard.com/charts/hot-100/2021-04-10,2021-04-10,55,SoulFly,Rod Wave,SoulFlyRod Wave,1,,55,1,2021,4
https://www.billboard.com/charts/hot-100/2019-02-16,2019-02-16,56,One Call,Gunna,One CallGunna,1,,56,1,2019,2
https://www.billboard.com/charts/hot-100/2021-04-17,2021-04-17,56,Dancing With The Devil,Demi Lovato,Dancing With The DevilDemi Lovato,1,,56,1,2021,4
https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,57,She Bad,Cardi B & YG,She BadCardi B & YG,1,,57,1,2018,4
https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,57,OTW,"Khalid, Ty Dolla $ign & 6LACK","OTWKhalid, Ty Dolla $ign & 6LACK",1,,57,1,2018,5
https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,57,Sugar Wraith,Post Malone,Sugar WraithPost Malone,1,,57,1,2018,5
https://www.billboard.com/charts/hot-100/2018-10-13,2018-10-13,57,Problems,Lil Wayne,ProblemsLil Wayne,1,,57,1,2018,10
https://www.billboard.com/charts/hot-100/2018-12-15,2018-12-15,57,Respect The Game,Meek Mill,Respect The GameMeek Mill,1,,57,1,2018,12
https://www.billboard.com/charts/hot-100/2019-01-05,2019-01-05,57,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,SwervinA Boogie Wit da Hoodie Featuring 6ix9ine,1,,57,1,2019,1
https://www.billboard.com/charts/hot-100/2019-01-26,2019-01-26,57,Saturday Nights,Khalid & Kane Brown,Saturday NightsKhalid & Kane Brown,1,,57,1,2019,1
https://www.billboard.com/charts/hot-100/2019-07-06,2019-07-06,57,One Thing Right,Marshmello & Kane Brown,One Thing RightMarshmello & Kane Brown,1,,57,1,2019,7
https://www.billboard.com/charts/hot-100/2019-07-27,2019-07-27,57,Remember The Name,Ed Sheeran Featuring Eminem & 50 Cent,Remember The NameEd Sheeran Featuring Eminem & 50 Cent,1,,57,1,2019,7
https://www.billboard.com/charts/hot-100/2019-09-07,2019-09-07,57,Cornelia Street,Taylor Swift,Cornelia StreetTaylor Swift,1,,57,1,2019,9
https://www.billboard.com/charts/hot-100/2020-02-01,2020-02-01,57,Black Swan,BTS,Black SwanBTS,1,,57,1,2020,2
https://www.billboard.com/charts/hot-100/2020-05-30,2020-05-30,57,Be Something,Polo G Featuring Lil Baby,Be SomethingPolo G Featuring Lil Baby,1,,57,1,2020,5
https://www.billboard.com/charts/hot-100/2020-07-04,2020-07-04,57,Bleed,A Boogie Wit da Hoodie,BleedA Boogie Wit da Hoodie,1,,57,1,2020,7
https://www.billboard.com/charts/hot-100/2020-07-18,2020-07-18,57,Creature,Pop Smoke Featuring Swae Lee,CreaturePop Smoke Featuring Swae Lee,1,,57,1,2020,7
https://www.billboard.com/charts/hot-100/2020-09-12,2020-09-12,57,Starting Over,Chris Stapleton,Starting OverChris Stapleton,1,,57,1,2020,9
https://www.billboard.com/charts/hot-100/2020-10-17,2020-10-17,57,Brand New Draco,21 Savage & Metro Boomin,Brand New Draco21 Savage & Metro Boomin,1,,57,1,2020,10
